Results_Name,VSPAERO_History
Results_Timestamp,1738612860
Results_Date,2,3,2025
Results_Time,14,1,0
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.000000000000000000e+02
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,4.000000000000000222e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,4.592899999999999761e-02
L/D,4.216303946293000315e+00,4.172104406922000130e+00,4.554083359280999943e+00,4.398549098788000045e+00,4.241836922765999773e+00
Mach,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1738612860
Results_Date,2,3,2025
Results_Time,14,1,0
Alpha,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.002659959999999942e-04,9.700502500000000557e-05,8.784902899999999797e-05,8.775749900000000530e-05,9.230767900000000652e-05
CDo,9.558016000000000071e-05,9.359224299999999912e-05,9.518957999999999944e-05,9.557707300000000295e-05,9.566786100000000605e-05
CDt,1.407154809999999995e-04,1.853465369999999926e-04,1.114828200000000041e-04,1.075226669999999960e-04,1.144166099999999989e-04
CDtot,1.958461550000000124e-04,1.905972679999999911e-04,1.830386090000000110e-04,1.833345719999999947e-04,1.879755400000000126e-04
CDtott,2.362956399999999906e-04,2.789387809999999742e-04,2.066724000000000035e-04,2.030997400000000125e-04,2.100844709999999914e-04
CFx,1.673059280000000035e-04,1.626597040000000082e-04,1.550885639999999993e-04,1.553530670000000048e-04,1.599567640000000080e-04
CFxi,7.171706699999999448e-05,6.908492199999999328e-05,5.988213700000000173e-05,5.976232499999999706e-05,6.427577300000000501e-05
CFxo,9.558886200000000501e-05,9.357478200000000142e-05,9.520642699999999755e-05,9.559074200000000101e-05,9.568098999999999344e-05
CFy,4.379089000000000045e-05,8.073999999999999904e-07,1.387803600000000009e-05,3.776869999999999806e-06,5.446540999999999934e-06
CFyi,4.510776600000000237e-05,8.719410000000000387e-07,1.413594300000000060e-05,3.733320000000000028e-06,5.542506999999999855e-06
CFyo,-1.316876000000000019e-06,-6.454099999999999540e-08,-2.579069999999999813e-07,4.355099999999999736e-08,-9.596600000000000051e-08
CFz,1.636777625999999951e-03,1.602205301000000090e-03,1.602854332000000102e-03,1.604659277000000011e-03,1.606835043000000079e-03
CFzi,1.636442055000000102e-03,1.600388208999999930e-03,1.602988835999999981e-03,1.604608255000000054e-03,1.606752352000000031e-03
CFzo,3.355710000000000076e-07,1.817091999999999924e-06,-1.345039999999999979e-07,5.102199999999999855e-08,8.268999999999999466e-08
CL,1.633608446000000105e-03,1.599122473999999971e-03,1.599903540999999966e-03,1.601703594999999902e-03,1.603798682999999902e-03
CLi,1.634941181999999922e-03,1.598938764000000035e-03,1.601699606000000012e-03,1.603320869000000089e-03,1.605385868999999969e-03
CLo,-1.332735999999999898e-06,1.837099999999999953e-07,-1.796064999999999930e-06,-1.617274000000000086e-06,-1.587186000000000062e-06
CMx,-2.783094199999999968e-05,-2.599734999999999937e-05,-2.206196199999999923e-05,-2.767742499999999869e-05,-2.725068700000000095e-05
CMxi,-2.849030100000000002e-05,-2.688976600000000163e-05,-2.272230100000000036e-05,-2.840457400000000131e-05,-2.799866000000000071e-05
CMxo,6.593590000000000215e-07,8.924160000000000417e-07,6.603399999999999957e-07,7.271489999999999688e-07,7.479729999999999705e-07
CMy,-7.120461500000000029e-05,-6.936540799999999342e-05,-6.952649499999999881e-05,-6.650046500000000231e-05,-6.691376699999999932e-05
CMyi,-7.895105099999999627e-05,-7.568145600000000339e-05,-7.798535099999999974e-05,-7.471106200000000646e-05,-7.507344999999999524e-05
CMyo,7.746435999999999367e-06,6.316047000000000414e-06,8.458854999999999838e-06,8.210597000000000766e-06,8.159682999999999308e-06
CMz,5.206520900000000216e-05,9.303629999999999513e-07,1.703572600000000136e-05,3.953961999999999973e-06,6.199580000000000196e-06
CMzi,5.372201600000000210e-05,9.728410000000001018e-07,1.735713300000000050e-05,3.901909999999999713e-06,6.320273999999999993e-06
CMzo,-1.656806999999999941e-06,-4.247799999999999828e-08,-3.214080000000000151e-07,5.205300000000000295e-08,-1.206940000000000086e-07
CS,4.379089000000000045e-05,8.073999999999999904e-07,1.387803600000000009e-05,3.776869999999999806e-06,5.446540999999999934e-06
CSi,4.510776600000000237e-05,8.719410000000000387e-07,1.413594300000000060e-05,3.733320000000000028e-06,5.542506999999999855e-06
CSo,-1.316876000000000019e-06,-6.454099999999999540e-08,-2.579069999999999813e-07,4.355099999999999736e-08,-9.596600000000000051e-08
E,8.485956742729999780e-01,8.389182614469999910e-01,9.295556387259999997e-01,9.324098914939999982e-01,8.887329014649999470e-01
FC_AoA_,1.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,4.000000000000000083e-02
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.000000000000000000e+02
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,4.000000000000000222e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,4.592899999999999761e-02
L/D,8.348089247459000717e+00,8.389095914836000034e+00,8.750610698015000466e+00,8.745327480075999915e+00,8.540397701598999802e+00
Mach,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1738612860
Results_Date,2,3,2025
Results_Time,14,1,0
Alpha,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.119049880000000006e-04,1.089665820000000054e-04,1.017644989999999950e-04,1.024308930000000030e-04,1.028318750000000055e-04
CDo,9.779664600000000400e-05,9.720362099999999624e-05,9.752997899999999885e-05,9.761376900000000572e-05,9.786260800000000240e-05
CDt,1.533671770000000082e-04,1.976291379999999920e-04,1.194300870000000048e-04,1.380692109999999927e-04,1.242808359999999894e-04
CDtot,2.097016350000000006e-04,2.061702029999999881e-04,1.992944769999999979e-04,2.000446620000000087e-04,2.006944820000000119e-04
CDtott,2.511638230000000122e-04,2.948327579999999786e-04,2.169600649999999941e-04,2.356829800000000120e-04,2.221434439999999918e-04
CFx,1.235440589999999895e-04,1.212139379999999989e-04,1.144904439999999977e-04,1.150579589999999963e-04,1.155550249999999957e-04
CFxi,2.570406899999999861e-05,2.396119300000000110e-05,1.690269300000000083e-05,1.739040399999999966e-05,1.764057199999999852e-05
CFxo,9.783999099999999367e-05,9.725274599999999723e-05,9.758775099999999353e-05,9.766755500000000344e-05,9.791445399999999994e-05
CFy,5.312004599999999878e-05,1.343877999999999985e-06,-1.868481000000000093e-06,2.037216999999999997e-06,3.322398000000000102e-06
CFyi,5.450307800000000319e-05,1.257167999999999972e-06,-2.103411999999999962e-06,2.008481999999999839e-06,3.298802999999999949e-06
CFyo,-1.383031999999999966e-06,8.670899999999999908e-08,2.349310000000000011e-07,2.873499999999999890e-08,2.359500000000000052e-08
CFz,2.470890503000000051e-03,2.436427829999999843e-03,2.431948474000000023e-03,2.437192554999999868e-03,2.441578187999999920e-03
CFzi,2.470424681000000025e-03,2.436137888000000033e-03,2.431900463000000179e-03,2.437028924000000148e-03,2.441354669000000109e-03
CFzo,4.658219999999999740e-07,2.899429999999999911e-07,4.801200000000000005e-08,1.636309999999999913e-07,2.235190000000000045e-07
CL,2.465073677999999810e-03,2.430713319000000171e-03,2.426471337999999874e-03,2.431692418000000119e-03,2.436058031999999932e-03
CLi,2.468022706000000052e-03,2.433817625000000116e-03,2.429829119000000062e-03,2.434937435999999858e-03,2.439251814000000136e-03
CLo,-2.949027999999999982e-06,-3.104305999999999819e-06,-3.357780999999999963e-06,-3.245017999999999921e-06,-3.193782000000000163e-06
CMx,-3.150285799999999795e-05,-2.589628799999999854e-05,-2.005559399999999845e-05,-2.595038099999999944e-05,-2.716610100000000006e-05
CMxi,-3.216605300000000169e-05,-2.671000300000000164e-05,-2.069879700000000090e-05,-2.667537699999999917e-05,-2.790098100000000072e-05
CMxo,6.631950000000000302e-07,8.137150000000000307e-07,6.432019999999999914e-07,7.249960000000000421e-07,7.348800000000000265e-07
CMy,-1.205976539999999999e-04,-1.110533000000000028e-04,-1.038000480000000002e-04,-1.086016559999999936e-04,-1.091921659999999948e-04
CMyi,-1.284140169999999938e-04,-1.192484040000000060e-04,-1.122511440000000004e-04,-1.168742890000000034e-04,-1.173782160000000043e-04
CMyo,7.816363000000000705e-06,8.195103999999999795e-06,8.451096000000000172e-06,8.272632999999999641e-06,8.186049999999999322e-06
CMz,6.137125399999999380e-05,1.510419000000000073e-06,-1.901090000000000038e-06,2.485832000000000021e-06,3.693531999999999910e-06
CMzi,6.309451800000000644e-05,1.393484000000000065e-06,-2.213463000000000105e-06,2.456514000000000076e-06,3.661099000000000165e-06
CMzo,-1.723263999999999939e-06,1.169359999999999957e-07,3.123730000000000139e-07,2.931800000000000154e-08,3.243200000000000216e-08
CS,5.312004599999999878e-05,1.343877999999999985e-06,-1.868481000000000093e-06,2.037216999999999997e-06,3.322398000000000102e-06
CSi,5.450307800000000319e-05,1.257167999999999972e-06,-2.103411999999999962e-06,2.008481999999999839e-06,3.298802999999999949e-06
CSo,-1.383031999999999966e-06,8.670899999999999908e-08,2.349310000000000011e-07,2.873499999999999890e-08,2.359500000000000052e-08
E,1.732603042575999952e+00,1.730345991292999930e+00,1.846738420260999991e+00,1.842446435112000014e+00,1.841771455433000027e+00
FC_AoA_,2.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,4.000000000000000083e-02
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.000000000000000000e+02
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,4.000000000000000222e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,4.592899999999999761e-02
L/D,1.176921062298199949e+01,1.180489512096399984e+01,1.219215479903700050e+01,1.217196902773200051e+01,1.215405519414700031e+01
Mach,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1738612860
Results_Date,2,3,2025
Results_Time,14,1,0
Alpha,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.288609949999999912e-04,1.265158610000000061e-04,1.265618289999999909e-04,1.196287809999999969e-04,1.329502199999999944e-04
CDo,1.007838240000000012e-04,1.003120910000000000e-04,9.797174500000000569e-05,1.005556589999999980e-04,1.012545879999999983e-04
CDt,1.741089450000000126e-04,2.196395440000000106e-04,1.488973630000000074e-04,1.694071769999999969e-04,1.742740019999999975e-04
CDtot,2.296448189999999924e-04,2.268279519999999926e-04,2.245335739999999966e-04,2.201844400000000084e-04,2.342048090000000023e-04
CDtott,2.748927690000000138e-04,3.199516350000000241e-04,2.468691079999999860e-04,2.699628360000000220e-04,2.755285900000000094e-04
CFx,5.709831200000000133e-05,5.588505800000000313e-05,5.409522600000000119e-05,4.903147400000000197e-05,6.213413700000000660e-05
CFxi,-4.379151900000000108e-05,-4.455343700000000058e-05,-4.400242100000000152e-05,-5.164644099999999953e-05,-3.925120500000000158e-05
CFxo,1.008898310000000024e-04,1.004384950000000037e-04,9.809764699999999594e-05,1.006779150000000015e-04,1.013853430000000042e-04
CFy,6.241922300000000328e-05,1.242052000000000090e-06,-5.843932000000000107e-06,1.019854999999999996e-06,-3.109150699999999783e-05
CFyi,6.386989099999999852e-05,1.231680999999999897e-06,-5.227238000000000316e-06,9.822440000000000438e-07,-3.083604600000000004e-05
CFyo,-1.450667999999999898e-06,1.037100000000000069e-08,-6.166940000000000031e-07,3.761099999999999844e-08,-2.554610000000000136e-07
CFz,3.298396950999999983e-03,3.267724420000000119e-03,3.258037030999999962e-03,3.271558879999999885e-03,3.289436863000000204e-03
CFzi,3.297780574000000030e-03,3.267509591999999841e-03,3.257873919999999899e-03,3.271258524000000053e-03,3.289280361000000187e-03
CFzo,6.163779999999999624e-07,2.148279999999999964e-07,1.631110000000000105e-07,3.003569999999999942e-07,1.565010000000000062e-07
CL,3.290888318000000090e-03,3.260321319000000079e-03,3.250740879000000184e-03,3.264509214000000086e-03,3.281676953999999955e-03
CLi,3.295552950999999873e-03,3.265363329999999842e-03,3.255712025999999912e-03,3.269478343000000072e-03,3.286826766000000045e-03
CLo,-4.664632999999999627e-06,-5.042011999999999661e-06,-4.971146999999999959e-06,-4.969129999999999974e-06,-5.149811999999999713e-06
CMx,-3.517643100000000236e-05,-2.611082399999999976e-05,-1.821495100000000022e-05,-2.597396199999999836e-05,-2.170944100000000139e-05
CMxi,-3.584479300000000028e-05,-2.686217699999999880e-05,-1.889850599999999846e-05,-2.668970800000000152e-05,-2.245596500000000075e-05
CMxo,6.683620000000000393e-07,7.513529999999999915e-07,6.835550000000000351e-07,7.157449999999999548e-07,7.465239999999999950e-07
CMy,-1.717591589999999948e-04,-1.584839350000000115e-04,-1.465269930000000025e-04,-1.543399020000000015e-04,-1.710956400000000050e-04
CMyi,-1.797028500000000001e-04,-1.669949630000000084e-04,-1.550076440000000035e-04,-1.627209559999999889e-04,-1.796200589999999995e-04
CMyo,7.943691000000000242e-06,8.511028000000000262e-06,8.480652000000000334e-06,8.381055000000000346e-06,8.524418000000000145e-06
CMz,7.072643600000000624e-05,1.461644000000000062e-06,-6.004480000000000150e-06,1.381523000000000029e-06,-3.621816500000000257e-05
CMzi,7.251650499999999630e-05,1.439429000000000097e-06,-5.084621000000000357e-06,1.339908000000000089e-06,-3.593727299999999842e-05
CMzo,-1.790069000000000013e-06,2.221500000000000073e-08,-9.198590000000000049e-07,4.161499999999999909e-08,-2.808920000000000247e-07
CS,6.241922300000000328e-05,1.242052000000000090e-06,-5.843932000000000107e-06,1.019854999999999996e-06,-3.109150699999999783e-05
CSi,6.386989099999999852e-05,1.231680999999999897e-06,-5.227238000000000316e-06,9.822440000000000438e-07,-3.083604600000000004e-05
CSo,-1.450667999999999898e-06,1.037100000000000069e-08,-6.166940000000000031e-07,3.761099999999999844e-08,-2.554610000000000136e-07
E,2.682781635471000126e+00,2.682676258686000015e+00,2.665872911176999871e+00,2.844274248776999858e+00,2.586513721590999904e+00
FC_AoA_,3.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,4.000000000000000083e-02
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.000000000000000000e+02
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,4.000000000000000222e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,4.592899999999999761e-02
L/D,1.435065230804000080e+01,1.439577136486300013e+01,1.449988956849600008e+01,1.484881648021499956e+01,1.403398498631799995e+01
Mach,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1738612860
Results_Date,2,3,2025
Results_Time,14,1,0
Alpha,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.511694770000000072e-04,1.492570289999999901e-04,1.619600369999999888e-04,1.441182260000000099e-04,1.450655839999999918e-04
CDo,1.045331200000000052e-04,1.040976999999999978e-04,9.508066999999999712e-05,1.043481589999999994e-04,1.045758990000000068e-04
CDt,1.965705789999999870e-04,2.419272919999999882e-04,1.770933989999999981e-04,1.841332879999999948e-04,1.843434839999999973e-04
CDtot,2.557025970000000124e-04,2.533547289999999743e-04,2.570407069999999859e-04,2.484663850000000092e-04,2.496414830000000121e-04
CDtott,3.011036980000000233e-04,3.460249919999999996e-04,2.721740690000000224e-04,2.884814459999999981e-04,2.889193839999999866e-04
CFx,-3.182279799999999747e-05,-3.266666399999999831e-05,-2.680318900000000105e-05,-3.770864299999999769e-05,-3.757325499999999844e-05
CFxi,-1.365567489999999870e-04,-1.370028509999999882e-04,-1.235555800000000053e-04,-1.422826679999999913e-04,-1.423793900000000002e-04
CFxo,1.047339509999999964e-04,1.043361869999999967e-04,9.675239099999999412e-05,1.045740250000000004e-04,1.048061350000000018e-04
CFy,7.170362199999999583e-05,1.547141000000000050e-06,-2.803306399999999917e-05,4.997779999999999903e-07,-2.405999000000000103e-06
CFyi,7.322366700000000476e-05,1.538460999999999948e-06,-1.036055999999999970e-06,4.222839999999999980e-07,-2.476384999999999923e-06
CFyo,-1.520045000000000030e-06,8.680000000000000632e-09,-2.699700800000000110e-05,7.749400000000000557e-08,7.038600000000000572e-08
CFz,4.120734037000000315e-03,4.099143831999999682e-03,4.068132880000000298e-03,4.101170196999999983e-03,4.116079786000000247e-03
CFzi,4.119955687000000089e-03,4.098919189000000025e-03,4.088719311000000266e-03,4.100756318999999699e-03,4.115720431999999804e-03
CFzo,7.783500000000000313e-07,2.246430000000000085e-07,-2.058643100000000144e-05,4.138779999999999954e-07,3.593540000000000029e-07
CL,4.112915982000000387e-03,4.091437235000000214e-03,4.060092809000000191e-03,4.093810374000000050e-03,4.108674199999999728e-03
CLi,4.119445398999999931e-03,4.098491263999999926e-03,4.087378198000000094e-03,4.100692220000000388e-03,4.115626627999999926e-03
CLo,-6.529417999999999765e-06,-7.054028999999999882e-06,-2.728538900000000128e-05,-6.881845999999999908e-06,-6.952427999999999633e-06
CMx,-3.885828300000000046e-05,-2.606216500000000020e-05,-2.810183299999999946e-05,-2.590625900000000082e-05,-2.627525200000000103e-05
CMxi,-3.953283700000000329e-05,-2.680813600000000018e-05,-3.111982099999999717e-05,-2.663992799999999876e-05,-2.701796399999999935e-05
CMxo,6.745539999999999667e-07,7.459709999999999768e-07,3.017987000000000011e-06,7.336689999999999504e-07,7.427120000000000136e-07
CMy,-2.247781569999999910e-04,-2.051453199999999971e-04,-1.659920639999999941e-04,-2.016576880000000129e-04,-2.039788919999999909e-04
CMyi,-2.329095560000000033e-04,-2.139751319999999980e-04,-2.017454219999999948e-04,-2.102341560000000069e-04,-2.125973450000000014e-04
CMyo,8.131399999999999769e-06,8.829813000000000294e-06,3.575335800000000071e-05,8.576468000000000774e-06,8.618451999999999252e-06
CMz,8.014893899999999424e-05,1.862415999999999966e-06,-3.466734099999999806e-05,8.093249999999999762e-07,-3.030592999999999852e-06
CMzi,8.200631800000000382e-05,1.843942999999999957e-06,-8.246719999999999878e-07,7.163319999999999587e-07,-3.122512999999999897e-06
CMzo,-1.857379000000000051e-06,1.847299999999999938e-08,-3.384266900000000231e-05,9.299300000000000427e-08,9.192000000000000518e-08
CS,7.170362199999999583e-05,1.547141000000000050e-06,-2.803306399999999917e-05,4.997779999999999903e-07,-2.405999000000000103e-06
CSi,7.322366700000000476e-05,1.538460999999999948e-06,-1.036055999999999970e-06,4.222839999999999980e-07,-2.476384999999999923e-06
CSo,-1.520045000000000030e-06,8.680000000000000632e-09,-2.699700800000000110e-05,7.749400000000000557e-08,7.038600000000000572e-08
E,3.573251697053000164e+00,3.582312355353999944e+00,3.283462038590999832e+00,3.714032152027999967e+00,3.716702201078999845e+00
FC_AoA_,4.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,4.000000000000000083e-02
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.000000000000000000e+02
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,4.000000000000000222e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,4.592899999999999761e-02
L/D,1.611029943678699894e+01,1.617688873928700133e+01,1.590167663864600023e+01,1.650401211473900176e+01,1.648614876690400166e+01
Mach,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1738612860
Results_Date,2,3,2025
Results_Time,14,1,0
Alpha,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.788296689999999882e-04,1.766994959999999934e-04,2.687186710000000135e-04,1.711941309999999927e-04,1.728133299999999963e-04
CDo,1.090290940000000064e-04,1.085769550000000044e-04,1.108320549999999957e-04,1.088062389999999951e-04,1.093547119999999979e-04
CDt,2.246606549999999921e-04,2.697035999999999769e-04,2.750164720000000088e-04,2.238963870000000112e-04,2.467394410000000237e-04
CDtot,2.878587619999999851e-04,2.852764499999999883e-04,3.795507250000000133e-04,2.800003700000000149e-04,2.821680420000000078e-04
